tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada
Homicidio,2021,Octubre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,25-29,Objeto Contundente
Homicidio,2021,Octubre,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2021,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma Blanca
Homicidio,2021,Octubre,Panamá,No disponible,30-34,Arma Blanca
Homicidio,2021,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Panamá,No disponible,18-24,Arma Blanca
Homicidio,2021,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Octubre,Chiriquí,No disponible,45-49,Objeto Contundente
Homicidio,2021,Octubre,Chiriquí,No disponible,30-34,Arma Blanca
Homicidio,2021,Octubre,Chiriquí,No disponible,18-24,Arma de Fuego
Homicidio,2021,Octubre,Chiriquí,No disponible,25-29,Arma de Fuego
Homicidio,2021,Octubre,Los Santos,No disponible,70-74,Asfixia Mecánica
Homicidio,2021,Octubre,Darién,No disponible,No disponible,Arma Blanca
Homicidio,2021,Octubre,Darién,No disponible,No disponible,Arma Blanca
Homicidio,2021,Octubre,Coclé,No disponible,65-69,Asfixia Mecánica
Homicidio,2021,Octubre,Coclé,No disponible,55-59,Asfixia Mecánica
Homicidio,2021,Octubre,Veraguas,No disponible,No disponible,No disponible
Homicidio,2021,Octubre,Bocas Del Toro,No disponible,35-39,No disponible
Homicidio,2021,Noviembre,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2021,Noviembre,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2021,Noviembre,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Noviembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,45-49,Arma Blanca
Homicidio,2021,Noviembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,60-64,Asfixia Mecánica
Homicidio,2021,Noviembre,Panamá,No disponible,10-14,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Noviembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Noviembre,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2021,Noviembre,Colón,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Noviembre,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Noviembre,Chiriquí,No disponible,55-59,Arma Blanca
Homicidio,2021,Noviembre,Chiriquí,No disponible,65-69,Arma Blanca
Homicidio,2021,Noviembre,Chiriquí,No disponible,60-64,Arma de Fuego
Homicidio,2021,Noviembre,Chiriquí,No disponible,55-59,Arma Blanca
Homicidio,2021,Noviembre,Los Santos,No disponible,25-29,Asfixia Mecánica
Homicidio,2021,Noviembre,Bocas Del Toro,No disponible,35-39,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,65-69,Arma Blanca
Homicidio,2021,Diciembre,Panamá,No disponible,18-24,Arma Blanca
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,0-4,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,10-14,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,18-24,Arma Blanca
Homicidio,2021,Diciembre,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2021,Diciembre,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2021,Diciembre,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2021,Diciembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Diciembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Diciembre,Chiriquí,No disponible,45-49,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,45-49,Arma Blanca
Homicidio,2021,Diciembre,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2021,Diciembre,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2021,Diciembre,Coclé,No disponible,18-24,Arma de Fuego
Homicidio,2021,Diciembre,Veraguas,No disponible,45-49,Arma Blanca
Homicidio,2022,Enero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Chiriquí,No disponible,25-29,Arma de Fuego
Homicidio,2022,Enero,Chiriquí,No disponible,40-44,No disponible
Homicidio,2022,Enero,Chiriquí,No disponible,40-44,Arma de Fuego
Homicidio,2022,Enero,Chiriquí,No disponible,35-39,Arma de Fuego
Homicidio,2022,Enero,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2022,Enero,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Colón,No disponible,25-29,Arma Blanca
Homicidio,2022,Enero,Colón,No disponible,60-64,Arma de Fuego
Homicidio,2022,Enero,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Colón,No disponible,0-4,Objeto Contundente
Homicidio,2022,Enero,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2022,Enero,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,30-34,Arma Blanca
Homicidio,2022,Enero,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2022,Enero,Panamá,No disponible,80 y más,Objeto Contundente
Homicidio,2022,Enero,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Enero,Panamá,No disponible,65-69,Asfixia Mecánica
Homicidio,2022,Enero,Panamá,No disponible,60-64,Objeto Contundente
Homicidio,2022,Enero,Panamá,No disponible,10-14,Arma de Fuego
Homicidio,2022,Febrero,Bocas Del Toro,No disponible,18-24,Arma de Fuego
Homicidio,2022,Febrero,Coclé,No disponible,30-34,Arma de Fuego
Homicidio,2022,Febrero,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2022,Febrero,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,0-4,Objeto Contundente
Homicidio,2022,Febrero,Panamá,No disponible,55-59,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,No disponible,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,40-44,Arma Blanca
Homicidio,2022,Febrero,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2022,Febrero,Colón,No disponible,55-59,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,55-59,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Febrero,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Enero,Darién,No disponible,55-59,Arma Blanca
Homicidio,2022,Febrero,Comarca Emberá-Wounaan,No disponible,18-24,Arma de Fuego
Homicidio,2022,Febrero,Comarca Emberá-Wounaan,No disponible,30-34,Arma de Fuego
Homicidio,2022,Febrero,Darién,No disponible,25-29,Arma Blanca
Homicidio,2022,Febrero,Chiriquí,No disponible,40-44,Arma de Fuego
Homicidio,2022,Marzo,Chiriquí,No disponible,10-14,Arma Blanca
Homicidio,2022,Marzo,Comarca Ngäbe-Buglé,No disponible,70-74,Asfixia Mecánica
Homicidio,2022,Marzo,Chiriquí,No disponible,55-59,Arma de Fuego
Homicidio,2022,Marzo,Panamá Oeste,No disponible,55-59,Arma Blanca
Homicidio,2022,Marzo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2022,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2022,Marzo,Panamá Oeste,No disponible,0-4,Arma de Fuego
Homicidio,2022,Marzo,Panamá Oeste,No disponible,40-44,Intoxicación
Homicidio,2022,Marzo,Colón,No disponible,10-14,Arma Blanca
Homicidio,2022,Marzo,Colón,No disponible,10-14,Arma de Fuego
Homicidio,2022,Marzo,Colón,No disponible,15-17,No disponible
Homicidio,2022,Marzo,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2022,Marzo,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2022,Marzo,Colón,No disponible,55-59,Arma de Fuego
Homicidio,2022,Marzo,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2022,Marzo,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,70-74,Arma Blanca
Homicidio,2022,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Marzo,Panamá,No disponible,15-17,Asfixia Mecánica
Homicidio,2022,Marzo,Panamá,No disponible,50-54,Arma Blanca
Homicidio,2022,Marzo,Veraguas,No disponible,30-34,Arma Blanca
Homicidio,2022,Marzo,Chiriquí,No disponible,50-54,Arma de Fuego
Homicidio,2022,Marzo,Darién,No disponible,30-34,Arma Blanca
Homicidio,2022,Marzo,Darién,No disponible,25-29,Arma Blanca
Homicidio,2022,Marzo,Darién,No disponible,No disponible,Arma Blanca
Homicidio,2022,Abril,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,10-14,Arma Blanca
Homicidio,2022,Abril,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,35-39,Arma Blanca
Homicidio,2022,Abril,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Abril,Panamá,No disponible,35-39,Arma Blanca
Homicidio,2022,Abril,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2022,Abril,Colón,No disponible,18-24,Arma Blanca
Homicidio,2022,Abril,Colón,No disponible,60-64,Arma Blanca
Homicidio,2022,Abril,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2022,Abril,Colón,No disponible,30-34,No disponible
Homicidio,2022,Abril,Comarca Ngäbe-Buglé,No disponible,18-24,Arma Blanca
Homicidio,2022,Abril,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Abril,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2022,Abril,Panamá Oeste,No disponible,45-49,Arma de Fuego
Homicidio,2022,Abril,Panamá Oeste,No disponible,35-39,Arma Blanca
Homicidio,2022,Abril,Panamá Oeste,No disponible,30-34,No disponible
Homicidio,2022,Abril,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2022,Abril,Chiriquí,No disponible,35-39,No disponible
Homicidio,2022,Abril,Comarca Ngäbe-Buglé,No disponible,18-24,Arma de Fuego
Homicidio,2022,Abril,Comarca Ngäbe-Buglé,No disponible,18-24,Arma Blanca
Homicidio,2022,Abril,Los Santos,No disponible,40-44,No disponible
Homicidio,2022,Abril,Chiriquí,No disponible,18-24,Objeto Contundente
Homicidio,2022,Mayo,Veraguas,No disponible,25-29,Arma de Fuego
Homicidio,2022,Mayo,Coclé,No disponible,60-64,Arma de Fuego
Homicidio,2022,Mayo,Coclé,No disponible,50-54,Arma de Fuego
Homicidio,2022,Mayo,Coclé,No disponible,45-49,Arma Blanca
Homicidio,2022,Mayo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,30-34,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,60-64,Objeto Contundente
Homicidio,2022,Mayo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,50-54,Arma Blanca
Homicidio,2022,Mayo,Panamá,No disponible,25-29,Asfixia Mecánica
Homicidio,2022,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,75-79,Objeto Contundente
Homicidio,2022,Mayo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,25-29,Arma Blanca
Homicidio,2022,Mayo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2022,Mayo,Panamá Oeste,No disponible,40-44,Arma Blanca
Homicidio,2022,Mayo,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2022,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2022,Mayo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2022,Mayo,Chiriquí,No disponible,50-54,Objeto Contundente
Homicidio,2022,Junio,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2022,Junio,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2022,Junio,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2022,Junio,Panamá Oeste,No disponible,30-34,Arma Blanca
Homicidio,2022,Junio,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2022,Junio,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2022,Junio,Colón,No disponible,55-59,Arma de Fuego
Homicidio,2022,Junio,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2022,Junio,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2022,Junio,Colón,No disponible,40-44,Arma de Fuego
