id_estudiante,año_lectivo,edad,genero,nacionalidad,zona_residencia,nivel,grado,tipo_escuela,veces_repitio_grado,sobre_edad,promedio_actual,promedio_anterior,materias_reprobadas,porcentaje_asistencia,tercil_socioeconomico,nivel_educacion_padres,trabaja_estudiante,estado_actual,desertor,probabilidad_desercion
E000183,2020,10,M,Panameña,Urbana,Primaria,3,Oficial,0,2,2.75,3.03,0,79.7,2,Secundaria_Incompleta,0,Desertor,1,0.0354
E000184,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.94,4.03,0,89.6,2,Universidad,0,Activo,0,0.0121
E000185,2020,12,M,Panameña,Rural,Premedia,7,Oficial,0,0,3.04,2.77,0,75.0,1,Primaria_Completa,0,Desertor,1,0.0852
E000186,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,2.11,2.11,0,64.5,1,Secundaria_Incompleta,0,Desertor,1,0.1564
E000187,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,1,0,2.44,1.94,1,69.9,1,Secundaria_Incompleta,0,Activo,0,0.1082
E000188,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,2.79,2.68,2,83.9,1,Primaria_Completa,0,Activo,0,0.052
E000189,2020,13,M,Panameña,Rural,Primaria,6,Particular,0,2,2.86,3.21,0,78.7,1,Secundaria_Completa,0,Activo,0,0.0444
E000190,2020,15,F,Panameña,Rural,Media,10,Oficial,0,0,4.54,4.84,0,58.7,1,Secundaria_Incompleta,1,Desertor,1,0.4298
E000191,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,2.96,2.79,0,85.6,2,Secundaria_Completa,0,Activo,0,0.0111
E000192,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,3.1,3.24,0,57.3,1,Primaria_Completa,1,Desertor,1,0.2904
E000193,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,1.52,1.32,2,63.8,1,Secundaria_Incompleta,0,Desertor,1,0.4293
E000194,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,3.26,3.45,0,79.1,1,Secundaria_Incompleta,0,Activo,0,0.0263
E000195,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,3.41,3.06,0,62.7,1,Secundaria_Completa,0,Activo,0,0.1575
E000196,2020,16,M,Panameña,Urbana,Media,11,Particular,0,0,3.06,2.59,0,77.6,2,Secundaria_Completa,1,Desertor,1,0.0796
E000197,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.56,5.0,0,94.0,3,Universidad,0,Activo,0,0.0056
E000198,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,2.84,2.71,1,63.5,1,Primaria_Completa,1,Desertor,1,0.3831
E000199,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,4.79,5.0,0,95.5,3,Universidad,0,Activo,0,0.0022
E000200,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.7,3.47,0,86.5,3,Secundaria_Completa,0,Activo,0,0.0157
E000201,2020,16,F,Panameña,Urbana,Premedia,9,Oficial,0,2,3.72,4.19,0,89.0,2,Secundaria_Completa,0,Desertor,1,0.0207
E000202,2020,11,M,Panameña,Rural,Primaria,5,Particular,0,1,2.36,2.75,1,66.3,1,Secundaria_Completa,0,Desertor,1,0.1656
E000203,2020,18,M,Panameña,Urbana,Media,12,Particular,0,1,4.09,4.46,0,65.2,1,Secundaria_Incompleta,1,Desertor,1,0.3181
E000204,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.49,3.8,0,67.5,1,Secundaria_Incompleta,0,Desertor,1,0.1758
E000205,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,4.36,4.71,0,91.4,3,Secundaria_Completa,0,Activo,0,0.008
E000206,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,3.07,2.8,0,74.0,1,Primaria_Completa,0,Activo,0,0.0483
E000207,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,4.16,4.29,0,75.2,1,Primaria_Completa,0,Desertor,1,0.0714
E000208,2020,15,F,Panameña,Urbana,Media,10,Particular,1,0,2.82,2.44,2,57.4,1,Secundaria_Incompleta,1,Desertor,1,0.6311
E000209,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,3.39,3.61,0,95.0,3,Universidad,0,Activo,0,0.0029
E000210,2020,16,F,Panameña,Rural,Media,10,Oficial,0,1,2.66,3.65,2,68.9,1,Primaria_Incompleta,0,Desertor,1,0.3979
E000211,2020,10,F,Panameña,Urbana,Primaria,4,Oficial,0,1,3.15,3.58,0,91.8,2,Secundaria_Completa,0,Activo,0,0.0064
E000212,2020,19,F,Panameña,Urbana,Media,11,Oficial,0,3,2.67,3.14,2,54.9,1,Primaria_Completa,1,Desertor,1,0.7913
E000213,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,2.78,3.27,3,67.7,1,Primaria_Completa,0,Desertor,1,0.2396
E000214,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,2.92,3.37,0,64.3,1,Secundaria_Completa,1,Desertor,1,0.3348
E000215,2020,8,F,Panameña,Urbana,Primaria,3,Oficial,0,0,2.91,3.22,0,67.8,1,Secundaria_Incompleta,0,Activo,0,0.0992
E000216,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,4.88,4.54,0,85.7,2,Secundaria_Completa,0,Activo,0,0.008
E000217,2020,9,F,Panameña,Rural,Primaria,3,Oficial,0,1,3.23,3.89,0,62.3,1,Secundaria_Incompleta,0,Desertor,1,0.2004
E000218,2020,17,M,Panameña,Rural,Media,12,Oficial,0,0,2.89,3.15,0,57.7,1,Primaria_Completa,1,Desertor,1,0.5268
E000219,2020,8,M,Panameña,Rural,Primaria,3,Oficial,0,0,3.87,3.33,3,75.6,2,Secundaria_Incompleta,1,Activo,0,0.0448
E000220,2020,12,F,Panameña,Rural,Primaria,5,Particular,0,2,3.13,3.29,2,80.5,1,Primaria_Completa,0,Activo,0,0.0423
E000221,2020,12,F,Panameña,Rural,Premedia,7,Oficial,0,0,1.86,1.91,3,80.8,2,Secundaria_Incompleta,0,Desertor,1,0.0623
E000222,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,3.33,3.48,3,77.8,2,Secundaria_Completa,0,Desertor,1,0.0701
E000223,2020,9,M,Panameña,Rural,Primaria,4,Oficial,1,0,2.84,2.03,3,78.4,1,Secundaria_Incompleta,0,Activo,0,0.0482
E000224,2020,15,F,Panameña,Rural,Media,10,Particular,0,0,3.66,4.11,0,65.7,1,Universidad,0,Desertor,1,0.2583
E000225,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,2.8,3.14,2,74.9,1,Secundaria_Completa,0,Desertor,1,0.1073
E000226,2020,12,F,Panameña,Urbana,Primaria,4,Particular,0,3,3.49,3.27,0,68.5,1,Secundaria_Incompleta,0,Activo,0,0.1512
E000227,2020,11,F,Panameña,Rural,Primaria,5,Oficial,0,1,2.02,2.41,0,60.7,1,Primaria_Incompleta,0,Desertor,1,0.3672
E000228,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,1.97,2.54,1,68.9,1,Secundaria_Incompleta,0,Desertor,1,0.2027
E000229,2020,9,F,Panameña,Rural,Primaria,2,Oficial,0,2,4.0,4.06,0,77.3,1,Secundaria_Incompleta,0,Desertor,1,0.0439
E000230,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,3.24,3.62,3,81.3,1,Primaria_Completa,0,Activo,0,0.027
E000231,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,4.11,4.18,0,77.0,1,Secundaria_Incompleta,0,Activo,0,0.0588
E000232,2020,15,M,Panameña,Rural,Premedia,9,Oficial,0,1,3.69,3.13,1,60.1,1,Primaria_Incompleta,1,Desertor,1,0.5403
E000233,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,1.64,1.55,0,57.8,1,Secundaria_Incompleta,1,Desertor,1,0.5728
E000234,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.65,3.95,0,88.5,2,Secundaria_Incompleta,0,Activo,0,0.0144
E000235,2020,18,F,Panameña,Urbana,Media,12,Particular,0,1,3.05,3.24,0,87.2,2,Universidad,0,Activo,0,0.0304
E000236,2020,18,M,Panameña,Urbana,Media,10,Oficial,0,3,2.77,2.71,0,85.0,2,Secundaria_Incompleta,0,Activo,0,0.0623
E000237,2020,17,M,Panameña,Urbana,Premedia,9,Oficial,0,3,4.64,4.73,0,92.2,2,Secundaria_Completa,0,Activo,0,0.0152
E000238,2020,9,F,Panameña,Urbana,Primaria,4,Particular,0,0,4.2,4.2,0,87.8,2,Secundaria_Completa,0,Activo,0,0.007
E000239,2020,10,F,Panameña,Rural,Primaria,5,Oficial,1,0,2.93,2.14,0,74.5,1,Primaria_Completa,0,Activo,0,0.0555
E000240,2020,11,F,Panameña,Urbana,Primaria,4,Oficial,2,2,2.14,1.74,0,69.7,1,Primaria_Completa,0,Desertor,1,0.7297
E000241,2020,12,M,Panameña,Urbana,Premedia,7,Particular,0,0,3.4,3.04,0,71.4,1,Primaria_Completa,0,Desertor,1,0.1195
E000242,2020,16,M,Panameña,Rural,Premedia,9,Oficial,2,2,2.43,2.14,3,76.0,1,Secundaria_Incompleta,0,Desertor,1,0.7706
E000243,2020,17,F,Panameña,Urbana,Media,12,Particular,0,0,3.08,3.61,0,70.4,1,Secundaria_Incompleta,0,Desertor,1,0.1788
E000244,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,4.38,4.65,0,80.0,1,Primaria_Completa,0,Activo,0,0.0198
E000245,2020,11,F,Panameña,Urbana,Primaria,6,Particular,0,0,3.82,3.94,3,81.7,3,Universidad,0,Activo,0,0.0179
E000246,2020,8,F,Panameña,Urbana,Primaria,3,Particular,0,0,4.01,4.05,0,91.9,3,Universidad,0,Activo,0,0.0039
E000247,2020,15,F,Panameña,Rural,Premedia,7,Oficial,0,3,3.37,3.68,0,67.4,1,Secundaria_Incompleta,1,Desertor,1,0.3161
E000248,2020,13,M,Panameña,Rural,Premedia,8,Oficial,1,0,2.78,2.28,0,77.1,1,Secundaria_Incompleta,0,Activo,0,0.0829
E000249,2020,8,M,Panameña,Rural,Primaria,3,Oficial,0,0,2.99,2.99,1,69.4,1,Primaria_Completa,0,Activo,0,0.0903
E000250,2020,18,F,Panameña,Urbana,Media,10,Oficial,0,3,4.03,3.91,0,93.0,2,Universidad,0,Activo,0,0.0204
E000251,2020,13,M,Panameña,Rural,Premedia,8,Oficial,0,0,5.0,4.93,0,98.3,3,Universidad,0,Activo,0,0.0031
E000252,2020,17,F,Panameña,Urbana,Premedia,9,Oficial,0,3,3.1,2.81,0,61.0,1,Secundaria_Incompleta,0,Desertor,1,0.4895
E000253,2020,15,M,Panameña,Rural,Premedia,7,Oficial,2,3,2.13,1.32,2,67.7,1,Secundaria_Completa,1,Desertor,1,0.921
E000254,2020,12,F,Panameña,Rural,Primaria,5,Oficial,1,2,2.1,2.33,2,74.8,1,Secundaria_Incompleta,0,Activo,0,0.1091
E000255,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,3.73,4.1,0,91.8,3,Universidad,0,Activo,0,0.0041
E000256,2020,16,F,Panameña,Urbana,Media,11,Oficial,1,0,2.3,1.85,3,70.5,1,Secundaria_Incompleta,0,Desertor,1,0.2829
E000257,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,4.41,4.01,2,92.8,3,Universidad,0,Activo,0,0.0109
E000258,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.5,3.78,2,65.4,1,Secundaria_Incompleta,0,Activo,0,0.252
E000259,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,3.34,4.21,0,73.7,1,Primaria_Completa,0,Desertor,1,0.1228
E000260,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,2.21,3.32,3,67.7,1,Primaria_Completa,0,Activo,0,0.1433
E000261,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,4.29,4.21,0,74.9,1,Secundaria_Incompleta,0,Desertor,1,0.0362
E000262,2020,17,F,Panameña,Urbana,Media,12,Particular,0,0,3.81,3.46,0,75.9,1,Primaria_Incompleta,0,Activo,0,0.1352
E000263,2020,14,F,Panameña,Urbana,Primaria,6,Oficial,0,3,3.2,3.7,0,62.1,1,Secundaria_Completa,1,Desertor,1,0.3035
E000264,2020,9,M,Panameña,Rural,Primaria,4,Oficial,0,0,3.29,3.6,0,72.8,1,Secundaria_Incompleta,0,Desertor,1,0.0539
E000265,2020,16,M,Panameña,Rural,Media,11,Oficial,0,0,4.19,4.25,0,73.8,2,Secundaria_Incompleta,1,Activo,0,0.1017
E000266,2020,6,M,Panameña,Rural,Primaria,1,Oficial,0,0,2.59,2.45,1,55.9,1,Secundaria_Completa,1,Desertor,1,0.3659
E000267,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,3,0,2.92,1.96,0,91.6,2,Secundaria_Incompleta,0,Desertor,1,0.7425
E000268,2020,13,F,Panameña,Urbana,Premedia,8,Particular,0,0,4.6,4.98,0,90.4,2,Secundaria_Completa,0,Activo,0,0.0099
E000269,2020,17,F,Panameña,Urbana,Premedia,9,Oficial,0,3,2.84,2.16,0,54.6,1,Primaria_Incompleta,1,Desertor,1,0.7857
E000270,2020,8,F,Panameña,Urbana,Primaria,3,Oficial,0,0,3.17,2.85,0,72.5,1,Secundaria_Completa,0,Activo,0,0.0566
E000271,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,0,0,4.6,4.85,0,100.0,2,Secundaria_Completa,0,Activo,0,0.0015
E000272,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,3.82,3.82,0,71.6,1,Primaria_Completa,0,Activo,0,0.1433
E000273,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,3.64,3.08,0,87.5,3,Universidad,0,Activo,0,0.0069
E000274,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,2,0,2.0,1.85,3,70.1,1,Secundaria_Incompleta,0,Desertor,1,0.6962
E000275,2020,6,F,Panameña,Urbana,Primaria,1,Oficial,1,0,2.89,2.39,0,76.8,2,Primaria_Completa,0,Activo,0,0.0374
E000276,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,1,0,2.58,2.24,0,75.2,1,Primaria_Incompleta,0,Desertor,1,0.1564
E000277,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,0,0,2.29,2.46,0,67.4,1,Secundaria_Incompleta,0,Desertor,1,0.1125
E000278,2020,10,M,Panameña,Urbana,Primaria,2,Oficial,0,3,4.08,3.57,0,71.6,1,Universidad,0,Desertor,1,0.101
E000279,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,4.37,4.18,0,89.8,2,Secundaria_Incompleta,0,Activo,0,0.0054
E000280,2020,12,F,Panameña,Rural,Premedia,7,Oficial,0,0,4.72,5.0,0,79.9,2,Secundaria_Incompleta,0,Activo,0,0.0334
E000281,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.42,4.01,0,72.1,1,Secundaria_Incompleta,0,Desertor,1,0.1109
E000282,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,2.53,2.3,0,71.6,1,Primaria_Completa,0,Desertor,1,0.1709
E000283,2020,13,F,Panameña,Rural,Primaria,5,Oficial,0,3,2.93,3.48,0,83.0,2,Secundaria_Incompleta,0,Activo,0,0.0291
E000284,2020,18,F,Panameña,Urbana,Media,11,Oficial,0,2,4.19,4.28,0,69.8,1,Primaria_Completa,1,Desertor,1,0.2474
E000285,2020,17,M,Panameña,Urbana,Premedia,9,Oficial,0,3,2.88,2.44,0,68.3,1,Secundaria_Incompleta,0,Activo,0,0.2944
E000286,2020,17,F,Panameña,Urbana,Media,12,Particular,0,0,4.03,4.16,0,72.2,2,Secundaria_Completa,1,Desertor,1,0.1243
E000287,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,2.18,2.54,1,71.9,1,Secundaria_Incompleta,0,Activo,0,0.1473
E000288,2020,13,F,Panameña,Urbana,Premedia,8,Particular,0,0,3.96,3.53,0,68.1,1,Secundaria_Incompleta,0,Desertor,1,0.1566
E000289,2020,15,M,Panameña,Urbana,Premedia,8,Oficial,0,2,3.75,3.66,0,76.2,1,Secundaria_Completa,0,Activo,0,0.101
E000290,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.83,3.01,0,64.8,1,Secundaria_Completa,1,Desertor,1,0.2626
E000291,2020,6,F,Panameña,Rural,Primaria,1,Oficial,0,0,3.31,2.99,0,56.7,1,Secundaria_Incompleta,1,Desertor,1,0.2979
E000292,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.14,2.68,1,66.6,1,Secundaria_Incompleta,0,Activo,0,0.1197
E000293,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,2,0,2.08,1.93,0,75.0,2,Secundaria_Incompleta,0,Desertor,1,0.9078
E000294,2020,16,F,Panameña,Rural,Media,11,Oficial,0,0,2.56,2.75,3,67.3,1,Secundaria_Completa,1,Desertor,1,0.3346
E000295,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,3.97,4.19,0,58.6,1,Secundaria_Incompleta,1,Desertor,1,0.3852
E000296,2020,8,M,Panameña,Rural,Primaria,3,Oficial,0,0,1.63,1.24,3,60.3,1,Secundaria_Incompleta,1,Desertor,1,0.3267
E000297,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,2.15,2.34,1,87.7,2,Universidad,0,Activo,0,0.0222
E000298,2020,9,F,Panameña,Rural,Primaria,1,Particular,0,3,2.88,3.2,0,76.2,1,Secundaria_Incompleta,0,Activo,0,0.0722
E000299,2020,7,F,Panameña,Urbana,Primaria,2,Particular,0,0,4.81,4.77,0,77.4,3,Universidad,0,Activo,0,0.0191
E000300,2020,6,M,Panameña,Rural,Primaria,1,Oficial,0,0,4.07,3.98,0,91.0,2,Universidad,0,Activo,0,0.0049
E000301,2020,17,M,Panameña,Urbana,Media,10,Oficial,1,2,2.79,2.17,0,87.8,2,Secundaria_Incompleta,0,Activo,0,0.0434
E000302,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,4.12,3.73,0,70.3,2,Secundaria_Completa,1,Activo,0,0.0595
E000303,2020,14,F,Panameña,Rural,Premedia,8,Oficial,0,1,2.44,1.34,3,72.3,1,Secundaria_Incompleta,0,Desertor,1,0.1928
E000304,2020,15,F,Panameña,Rural,Media,10,Particular,0,0,2.99,3.28,3,71.9,1,Primaria_Completa,0,Desertor,1,0.1989
E000305,2020,13,M,Panameña,Rural,Premedia,8,Oficial,0,0,2.53,3.42,0,74.1,1,Primaria_Completa,0,Desertor,1,0.1019
E000306,2020,10,M,Panameña,Urbana,Primaria,4,Oficial,2,1,1.72,1.93,0,66.3,1,Primaria_Completa,0,Desertor,1,0.7756
E000307,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,2.47,2.05,2,69.1,1,Secundaria_Completa,0,Desertor,1,0.2547
E000308,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.26,3.31,0,61.6,1,Primaria_Completa,1,Desertor,1,0.3293
E000309,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,4.5,4.56,0,93.2,2,Universidad,0,Activo,0,0.0035
E000310,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.96,3.75,1,94.1,2,Universidad,0,Activo,0,0.0078
E000311,2020,18,M,Panameña,Urbana,Media,10,Oficial,0,3,2.42,2.52,3,67.5,1,Secundaria_Incompleta,0,Desertor,1,0.4723
E000312,2020,16,M,Panameña,Rural,Media,11,Oficial,0,0,3.85,3.87,1,79.6,1,Secundaria_Incompleta,0,Activo,0,0.0658
E000313,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.32,3.05,0,98.9,3,Universidad,0,Activo,0,0.0019
E000314,2020,13,M,Panameña,Rural,Premedia,8,Oficial,2,0,3.23,2.03,2,80.0,2,Universidad,1,Desertor,1,0.9244
E000315,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,4.9,4.87,3,88.9,3,Universidad,0,Activo,0,0.0065
E000316,2020,11,F,Panameña,Urbana,Primaria,6,Particular,0,0,3.7,4.02,0,87.9,2,Secundaria_Completa,0,Activo,0,0.0075
E000317,2020,10,F,Panameña,Urbana,Primaria,5,Particular,1,0,2.75,2.25,3,84.6,2,Secundaria_Incompleta,0,Activo,0,0.0208
E000318,2020,15,F,Panameña,Urbana,Media,10,Particular,0,0,3.55,3.41,0,57.4,1,Primaria_Completa,1,Desertor,1,0.5093
E000319,2020,11,M,Panameña,Urbana,Primaria,5,Oficial,0,1,3.86,3.78,0,72.4,1,Secundaria_Incompleta,0,Activo,0,0.0633
E000320,2020,9,M,Panameña,Rural,Primaria,4,Oficial,0,0,3.49,3.8,0,87.8,2,Secundaria_Incompleta,0,Activo,0,0.0078
E000321,2020,12,M,Panameña,Urbana,Premedia,7,Particular,0,0,4.62,4.5,0,80.6,2,Secundaria_Completa,0,Desertor,1,0.0313
E000322,2020,6,F,Panameña,Urbana,Primaria,1,Particular,0,0,1.94,1.76,2,68.3,1,Primaria_Completa,0,Activo,0,0.1285
E000323,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.13,2.9,0,72.1,1,Secundaria_Incompleta,1,Desertor,1,0.1242
E000324,2020,16,M,Panameña,Rural,Premedia,9,Oficial,0,2,3.93,3.62,0,79.4,1,Universidad,0,Activo,0,0.0694
E000325,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,4.12,4.07,3,79.0,1,Secundaria_Incompleta,0,Activo,0,0.031
E000326,2020,7,M,Panameña,Urbana,Primaria,2,Particular,0,0,3.66,4.03,0,76.5,3,Universidad,0,Desertor,1,0.0254
E000327,2020,19,M,Panameña,Urbana,Media,11,Oficial,0,3,4.17,3.31,0,88.0,3,Secundaria_Completa,0,Activo,0,0.0312
E000328,2020,17,F,Panameña,Urbana,Media,10,Oficial,0,2,2.66,2.61,3,65.7,1,Secundaria_Incompleta,1,Desertor,1,0.48
E000329,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.94,4.09,0,87.7,2,Secundaria_Incompleta,0,Activo,0,0.0063
E000330,2020,17,M,Panameña,Urbana,Media,12,Particular,1,0,3.02,2.35,0,62.7,1,Secundaria_Completa,1,Desertor,1,0.4168
E000331,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,2.38,1.91,2,75.8,1,Secundaria_Incompleta,0,Desertor,1,0.0528
E000332,2020,14,M,Panameña,Urbana,Premedia,8,Oficial,0,1,3.97,4.1,0,85.0,2,Secundaria_Completa,0,Activo,0,0.0257
E000333,2020,6,M,Panameña,Rural,Primaria,1,Oficial,2,0,2.78,2.24,0,70.0,1,Secundaria_Incompleta,0,Desertor,1,0.6
E000334,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,3.66,3.65,0,79.5,1,Primaria_Completa,0,Activo,0,0.0471
E000335,2020,13,M,Panameña,Rural,Primaria,6,Oficial,1,2,2.2,2.07,1,67.8,1,Secundaria_Incompleta,0,Desertor,1,0.2016
E000336,2020,18,F,Panameña,Rural,Media,12,Oficial,0,1,3.6,3.61,3,75.4,1,Secundaria_Completa,0,Desertor,1,0.1563
E000337,2020,6,F,Panameña,Rural,Primaria,1,Oficial,0,0,1.11,2.32,0,67.2,1,Secundaria_Incompleta,0,Desertor,1,0.1369
E000338,2020,18,F,Panameña,Rural,Media,10,Oficial,0,3,4.26,4.24,0,78.1,1,Secundaria_Incompleta,0,Desertor,1,0.1208
E000339,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,3.44,3.48,1,66.9,1,Primaria_Completa,0,Desertor,1,0.2569
E000340,2020,9,F,Panameña,Rural,Primaria,1,Particular,1,3,2.14,1.59,3,77.5,1,Secundaria_Completa,0,Activo,0,0.1082
E000341,2020,13,F,Panameña,Rural,Premedia,8,Oficial,0,0,4.16,3.58,0,86.1,2,Secundaria_Completa,0,Activo,0,0.0177
E000342,2020,19,M,Panameña,Urbana,Media,12,Particular,0,2,3.4,4.05,0,75.2,1,Primaria_Incompleta,0,Desertor,1,0.219
E000343,2020,17,F,Panameña,Urbana,Media,12,Oficial,1,0,2.92,2.38,0,95.4,2,Secundaria_Completa,0,Activo,0,0.0114
E000344,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,4.19,3.5,0,74.1,2,Secundaria_Completa,0,Activo,0,0.0702
E000345,2020,11,M,Panameña,Urbana,Primaria,5,Particular,0,1,3.67,2.76,0,71.3,1,Secundaria_Incompleta,0,Activo,0,0.0735
E000346,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,2.76,2.55,0,71.3,2,Secundaria_Completa,0,Desertor,1,0.1517
E000347,2020,15,M,Panameña,Urbana,Premedia,9,Oficial,0,1,4.26,5.0,0,56.9,1,Secundaria_Incompleta,1,Desertor,1,0.476
E000348,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,3.33,3.81,0,58.7,1,Secundaria_Incompleta,1,Desertor,1,0.4797
E000349,2020,12,M,Panameña,Urbana,Premedia,7,Particular,0,0,3.47,3.31,0,73.4,2,Secundaria_Completa,1,Desertor,1,0.0907
E000350,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,2.44,2.63,0,71.7,1,Secundaria_Completa,0,Activo,0,0.0695
E000351,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.03,3.72,0,72.0,1,Secundaria_Incompleta,0,Desertor,1,0.1028
E000352,2020,13,M,Panameña,Urbana,Premedia,8,Particular,0,0,3.76,4.56,0,68.8,1,Secundaria_Incompleta,0,Activo,0,0.1488
E000353,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,3.43,3.63,3,95.8,2,Secundaria_Completa,0,Activo,0,0.0113
E000354,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,3.11,2.57,0,77.0,1,Primaria_Completa,0,Activo,0,0.0342
E000355,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,5.0,4.8,0,88.1,3,Universidad,0,Activo,0,0.0107
E000356,2020,19,F,Panameña,Urbana,Media,11,Oficial,2,3,2.34,2.41,3,60.2,1,Primaria_Completa,0,Desertor,1,0.9743
E000357,2020,13,M,Panameña,Rural,Primaria,6,Oficial,0,2,2.6,2.82,0,77.7,1,Secundaria_Incompleta,0,Activo,0,0.0521
E000358,2020,20,M,Panameña,Rural,Media,12,Particular,0,3,4.72,4.4,0,86.7,3,Universidad,0,Activo,0,0.0335
E000359,2020,9,M,Panameña,Rural,Primaria,4,Oficial,0,0,4.2,4.26,0,74.9,1,Secundaria_Incompleta,0,Desertor,1,0.0369
E000360,2020,14,M,Panameña,Urbana,Premedia,8,Oficial,0,1,2.6,2.7,0,57.8,1,Primaria_Completa,1,Desertor,1,0.5164
E000361,2020,14,M,Panameña,Rural,Premedia,9,Particular,0,0,2.16,2.11,3,52.7,1,Secundaria_Incompleta,1,Desertor,1,0.6974
E000362,2020,15,F,Panameña,Urbana,Media,10,Oficial,2,0,2.61,2.43,0,74.9,1,Secundaria_Completa,1,Desertor,1,0.7205
E000363,2020,8,F,Panameña,Urbana,Primaria,3,Oficial,3,0,2.79,1.94,3,80.7,1,Secundaria_Completa,0,Desertor,1,0.4028
E000364,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.83,4.58,0,95.4,3,Universidad,0,Activo,0,0.0026
E000365,2020,15,F,Panameña,Urbana,Media,10,Particular,0,0,1.87,2.32,2,55.1,1,Primaria_Completa,1,Desertor,1,0.6866
